name,series,core,fpu,package,defines,ram_address,ram_size,ram_end,rom_address,rom_size,rom_end
STM32F101RGTx,stm32f1,cortex-m3,,LQFP64,STM32;STM32F1;STM32F101RGTx;STM32F101xG,0x20000000,0x14000,0x20014000,0x08000000,0x100000,0x08100000
STM32F101RBHx,stm32f1,cortex-m3,,TFBGA64,STM32;STM32F1;STM32F101RBHx;STM32F101xB,0x20000000,0x4000,0x20004000,0x08000000,0x20000,0x08020000
STM32F101T4Ux,stm32f1,cortex-m3,,VFQFPN36,STM32;STM32F1;STM32F101T4Ux;STM32F101x6,0x20000000,0x1000,0x20001000,0x08000000,0x4000,0x08004000
STM32F101T6Ux,stm32f1,cortex-m3,,VFQFPN36,STM32;STM32F1;STM32F101T6Ux;STM32F101x6,0x20000000,0x1800,0x20001800,0x08000000,0x8000,0x08008000
STM32F101T8Ux,stm32f1,cortex-m3,,VFQFPN36,STM32;STM32F1;STM32F101T8Ux;STM32F101xB,0x20000000,0x2800,0x20002800,0x08000000,0x10000,0x08010000
STM32F101TBUx,stm32f1,cortex-m3,,VFQFPN36,STM32;STM32F1;STM32F101TBUx;STM32F101xB,0x20000000,0x4000,0x20004000,0x08000000,0x20000,0x08020000
STM32F101V8Tx,stm32f1,cortex-m3,,LQFP100,STM32;STM32F1;STM32F101V8Tx;STM32F101xB,0x20000000,0x2800,0x20002800,0x08000000,0x10000,0x08010000
STM32F101VBTx,stm32f1,cortex-m3,,LQFP100,STM32;STM32F1;STM32F101VBTx;STM32F101xB,0x20000000,0x4000,0x20004000,0x08000000,0x20000,0x08020000
STM32F101VCTx,stm32f1,cortex-m3,,LQFP100,STM32;STM32F1;STM32F101VCTx;STM32F101xE,0x20000000,0x8000,0x20008000,0x08000000,0x40000,0x08040000
STM32F101VDTx,stm32f1,cortex-m3,,LQFP100,STM32;STM32F1;STM32F101VDTx;STM32F101xE,0x20000000,0xc000,0x2000c000,0x08000000,0x60000,0x08060000
STM32F101VETx,stm32f1,cortex-m3,,LQFP100,STM32;STM32F1;STM32F101VETx;STM32F101xE,0x20000000,0xc000,0x2000c000,0x08000000,0x80000,0x08080000
STM32F101VFTx,stm32f1,cortex-m3,,LQFP100,STM32;STM32F1;STM32F101VFTx;STM32F101xG,0x20000000,0x14000,0x20014000,0x08000000,0xc0000,0x080c0000
STM32F101VGTx,stm32f1,cortex-m3,,LQFP100,STM32;STM32F1;STM32F101VGTx;STM32F101xG,0x20000000,0x14000,0x20014000,0x08000000,0x100000,0x08100000
STM32F101ZCTx,stm32f1,cortex-m3,,LQFP144,STM32;STM32F1;STM32F101ZCTx;STM32F101xE,0x20000000,0x8000,0x20008000,0x08000000,0x40000,0x08040000
STM32F101ZDTx,stm32f1,cortex-m3,,LQFP144,STM32;STM32F1;STM32F101ZDTx;STM32F101xE,0x20000000,0xc000,0x2000c000,0x08000000,0x60000,0x08060000
STM32F101ZETx,stm32f1,cortex-m3,,LQFP144,STM32;STM32F1;STM32F101ZETx;STM32F101xE,0x20000000,0xc000,0x2000c000,0x08000000,0x80000,0x08080000
STM32F101ZFTx,stm32f1,cortex-m3,,LQFP144,STM32;STM32F1;STM32F101ZFTx;STM32F101xG,0x20000000,0x14000,0x20014000,0x08000000,0xc0000,0x080c0000
STM32F101ZGTx,stm32f1,cortex-m3,,LQFP144,STM32;STM32F1;STM32F101ZGTx;STM32F101xG,0x20000000,0x14000,0x20014000,0x08000000,0x100000,0x08100000
STM32F102C4Tx,stm32f1,cortex-m3,,LQFP48,STM32;STM32F1;STM32F102C4Tx;STM32F102x6,0x20000000,0x1000,0x20001000,0x08000000,0x4000,0x08004000
STM32F102C6Tx,stm32f1,cortex-m3,,LQFP48,STM32;STM32F1;STM32F102C6Tx;STM32F102x6,0x20000000,0x1800,0x20001800,0x08000000,0x8000,0x08008000
STM32F102C8Tx,stm32f1,cortex-m3,,LQFP48,STM32;STM32F1;STM32F102C8Tx;STM32F102xB,0x20000000,0x2800,0x20002800,0x08000000,0x10000,0x08010000
STM32F102CBTx,stm32f1,cortex-m3,,LQFP48,STM32;STM32F1;STM32F102CBTx;STM32F102xB,0x20000000,0x4000,0x20004000,0x08000000,0x20000,0x08020000
STM32F102R4Tx,stm32f1,cortex-m3,,LQFP64,STM32;STM32F1;STM32F102R4Tx;STM32F102x6,0x20000000,0x1000,0x20001000,0x08000000,0x4000,0x08004000
STM32F102R6Tx,stm32f1,cortex-m3,,LQFP64,STM32;STM32F1;STM32F102R6Tx;STM32F102x6,0x20000000,0x1800,0x20001800,0x08000000,0x8000,0x08008000
STM32F102R8Tx,stm32f1,cortex-m3,,LQFP64,STM32;STM32F1;STM32F102R8Tx;STM32F102xB,0x20000000,0x2800,0x20002800,0x08000000,0x10000,0x08010000
STM32F102RBTx,stm32f1,cortex-m3,,LQFP64,STM32;STM32F1;STM32F102RBTx;STM32F102xB,0x20000000,0x4000,0x20004000,0x08000000,0x20000,0x08020000
STM32F103C4Tx,stm32f1,cortex-m3,,LQFP48,STM32;STM32F1;STM32F103C4Tx;STM32F103x6,0x20000000,0x1800,0x20001800,0x08000000,0x4000,0x08004000
STM32F103C6Tx,stm32f1,cortex-m3,,LQFP48,STM32;STM32F1;STM32F103C6Tx;STM32F103x6,0x20000000,0x2800,0x20002800,0x08000000,0x8000,0x08008000
STM32F103C8Tx,stm32f1,cortex-m3,,LQFP48,STM32;STM32F1;STM32F103C8Tx;STM32F103xB,0x20000000,0x5000,0x20005000,0x08000000,0x10000,0x08010000
STM32F103CBTx,stm32f1,cortex-m3,,LQFP48,STM32;STM32F1;STM32F103CBTx;STM32F103xB,0x20000000,0x5000,0x20005000,0x08000000,0x20000,0x08020000
STM32F103C6Ux,stm32f1,cortex-m3,,UFQFPN48,STM32;STM32F1;STM32F103C6Ux;STM32F103x6,0x20000000,0x2800,0x20002800,0x08000000,0x8000,0x08008000
STM32F103CBUx,stm32f1,cortex-m3,,UFQFPN48,STM32;STM32F1;STM32F103CBUx;STM32F103xB,0x20000000,0x5000,0x20005000,0x08000000,0x20000,0x08020000
STM32F103R4Hx,stm32f1,cortex-m3,,TFBGA64,STM32;STM32F1;STM32F103R4Hx;STM32F103x6,0x20000000,0x1800,0x20001800,0x08000000,0x4000,0x08004000
STM32F103R6Hx,stm32f1,cortex-m3,,TFBGA64,STM32;STM32F1;STM32F103R6Hx;STM32F103x6,0x20000000,0x2800,0x20002800,0x08000000,0x8000,0x08008000
STM32F103R4Tx,stm32f1,cortex-m3,,LQFP64,STM32;STM32F1;STM32F103R4Tx;STM32F103x6,0x20000000,0x1800,0x20001800,0x08000000,0x4000,0x08004000
STM32F103R6Tx,stm32f1,cortex-m3,,LQFP64,STM32;STM32F1;STM32F103R6Tx;STM32F103x6,0x20000000,0x2800,0x20002800,0x08000000,0x8000,0x08008000
STM32F103R8Hx,stm32f1,cortex-m3,,TFBGA64,STM32;STM32F1;STM32F103R8Hx;STM32F103xB,0x20000000,0x5000,0x20005000,0x08000000,0x10000,0x08010000
STM32F103RBHx,stm32f1,cortex-m3,,TFBGA64,STM32;STM32F1;STM32F103RBHx;STM32F103xB,0x20000000,0x5000,0x20005000,0x08000000,0x20000,0x08020000
STM32F103R8Tx,stm32f1,cortex-m3,,LQFP64,STM32;STM32F1;STM32F103R8Tx;STM32F103xB,0x20000000,0x5000,0x20005000,0x08000000,0x10000,0x08010000
STM32F103RBTx,stm32f1,cortex-m3,,LQFP64,STM32;STM32F1;STM32F103RBTx;STM32F103xB,0x20000000,0x5000,0x20005000,0x08000000,0x20000,0x08020000
STM32F103RCTx,stm32f1,cortex-m3,,LQFP64,STM32;STM32F1;STM32F103RCTx;STM32F103xE,0x20000000,0xc000,0x2000c000,0x08000000,0x40000,0x08040000
STM32F103RDTx,stm32f1,cortex-m3,,LQFP64,STM32;STM32F1;STM32F103RDTx;STM32F103xE,0x20000000,0x10000,0x20010000,0x08000000,0x60000,0x08060000
STM32F103RETx,stm32f1,cortex-m3,,LQFP64,STM32;STM32F1;STM32F103RETx;STM32F103xE,0x20000000,0x10000,0x20010000,0x08000000,0x80000,0x08080000
STM32F103RCYx,stm32f1,cortex-m3,,WLCSP64,STM32;STM32F1;STM32F103RCYx;STM32F103xE,0x20000000,0xc000,0x2000c000,0x08000000,0x40000,0x08040000
STM32F103RDYx,stm32f1,cortex-m3,,WLCSP64,STM32;STM32F1;STM32F103RDYx;STM32F103xE,0x20000000,0x10000,0x20010000,0x08000000,0x60000,0x08060000
STM32F103REYx,stm32f1,cortex-m3,,WLCSP64,STM32;STM32F1;STM32F103REYx;STM32F103xE,0x20000000,0x10000,0x20010000,0x08000000,0x80000,0x08080000
STM32F103RFTx,stm32f1,cortex-m3,,LQFP64,STM32;STM32F1;STM32F103RFTx;STM32F103xG,0x20000000,0x18000,0x20018000,0x08000000,0xc0000,0x080c0000
STM32F103RGTx,stm32f1,cortex-m3,,LQFP64,STM32;STM32F1;STM32F103RGTx;STM32F103xG,0x20000000,0x18000,0x20018000,0x08000000,0x100000,0x08100000
STM32F103T4Ux,stm32f1,cortex-m3,,VFQFPN36,STM32;STM32F1;STM32F103T4Ux;STM32F103x6,0x20000000,0x1800,0x20001800,0x08000000,0x4000,0x08004000
STM32F103T6Ux,stm32f1,cortex-m3,,VFQFPN36,STM32;STM32F1;STM32F103T6Ux;STM32F103x6,0x20000000,0x2800,0x20002800,0x08000000,0x8000,0x08008000
STM32F103T8Ux,stm32f1,cortex-m3,,VFQFPN36,STM32;STM32F1;STM32F103T8Ux;STM32F103xB,0x20000000,0x5000,0x20005000,0x08000000,0x10000,0x08010000
STM32F103TBUx,stm32f1,cortex-m3,,VFQFPN36,STM32;STM32F1;STM32F103TBUx;STM32F103xB,0x20000000,0x5000,0x20005000,0x08000000,0x20000,0x08020000
STM32F103V8Hx,stm32f1,cortex-m3,,LFBGA100,STM32;STM32F1;STM32F103V8Hx;STM32F103xB,0x20000000,0x5000,0x20005000,0x08000000,0x10000,0x08010000
STM32F103VBHx,stm32f1,cortex-m3,,LFBGA100,STM32;STM32F1;STM32F103VBHx;STM32F103xB,0x20000000,0x5000,0x20005000,0x08000000,0x20000,0x08020000
STM32F103V8Tx,stm32f1,cortex-m3,,LQFP100,STM32;STM32F1;STM32F103V8Tx;STM32F103xB,0x20000000,0x5000,0x20005000,0x08000000,0x10000,0x08010000
STM32F103VBTx,stm32f1,cortex-m3,,LQFP100,STM32;STM32F1;STM32F103VBTx;STM32F103xB,0x20000000,0x5000,0x20005000,0x08000000,0x20000,0x08020000
STM32F103VCHx,stm32f1,cortex-m3,,LFBGA100,STM32;STM32F1;STM32F103VCHx;STM32F103xE,0x20000000,0xc000,0x2000c000,0x08000000,0x40000,0x08040000
STM32F103VDHx,stm32f1,cortex-m3,,LFBGA100,STM32;STM32F1;STM32F103VDHx;STM32F103xE,0x20000000,0x10000,0x20010000,0x08000000,0x60000,0x08060000
STM32F103VEHx,stm32f1,cortex-m3,,LFBGA100,STM32;STM32F1;STM32F103VEHx;STM32F103xE,0x20000000,0x10000,0x20010000,0x08000000,0x80000,0x08080000
STM32F103VCTx,stm32f1,cortex-m3,,LQFP100,STM32;STM32F1;STM32F103VCTx;STM32F103xE,0x20000000,0xc000,0x2000c000,0x08000000,0x40000,0x08040000
STM32F103VDTx,stm32f1,cortex-m3,,LQFP100,STM32;STM32F1;STM32F103VDTx;STM32F103xE,0x20000000,0x10000,0x20010000,0x08000000,0x60000,0x08060000
STM32F103VETx,stm32f1,cortex-m3,,LQFP100,STM32;STM32F1;STM32F103VETx;STM32F103xE,0x20000000,0x10000,0x20010000,0x08000000,0x80000,0x08080000
STM32F103VFTx,stm32f1,cortex-m3,,LQFP100,STM32;STM32F1;STM32F103VFTx;STM32F103xG,0x20000000,0x18000,0x20018000,0x08000000,0xc0000,0x080c0000
STM32F103VGTx,stm32f1,cortex-m3,,LQFP100,STM32;STM32F1;STM32F103VGTx;STM32F103xG,0x20000000,0x18000,0x20018000,0x08000000,0x100000,0x08100000
STM32F103VBIx,stm32f1,cortex-m3,,UFBGA100,STM32;STM32F1;STM32F103VBIx;STM32F103xB,0x20000000,0x5000,0x20005000,0x08000000,0x20000,0x08020000
STM32F103ZCHx,stm32f1,cortex-m3,,LFBGA144,STM32;STM32F1;STM32F103ZCHx;STM32F103xE,0x20000000,0xc000,0x2000c000,0x08000000,0x40000,0x08040000
STM32F103ZDHx,stm32f1,cortex-m3,,LFBGA144,STM32;STM32F1;STM32F103ZDHx;STM32F103xE,0x20000000,0x10000,0x20010000,0x08000000,0x60000,0x08060000
STM32F103ZEHx,stm32f1,cortex-m3,,LFBGA144,STM32;STM32F1;STM32F103ZEHx;STM32F103xE,0x20000000,0x10000,0x20010000,0x08000000,0x80000,0x08080000
STM32F103ZCTx,stm32f1,cortex-m3,,LQFP144,STM32;STM32F1;STM32F103ZCTx;STM32F103xE,0x20000000,0xc000,0x2000c000,0x08000000,0x40000,0x08040000
STM32F103ZDTx,stm32f1,cortex-m3,,LQFP144,STM32;STM32F1;STM32F103ZDTx;STM32F103xE,0x20000000,0x10000,0x20010000,0x08000000,0x60000,0x08060000
STM32F103ZETx,stm32f1,cortex-m3,,LQFP144,STM32;STM32F1;STM32F103ZETx;STM32F103xE,0x20000000,0x10000,0x20010000,0x08000000,0x80000,0x08080000
STM32F103ZFHx,stm32f1,cortex-m3,,LFBGA144,STM32;STM32F1;STM32F103ZFHx;STM32F103xG,0x20000000,0x18000,0x20018000,0x08000000,0xc0000,0x080c0000
STM32F103ZGHx,stm32f1,cortex-m3,,LFBGA144,STM32;STM32F1;STM32F103ZGHx;STM32F103xG,0x20000000,0x18000,0x20018000,0x08000000,0x100000,0x08100000
STM32F103ZFTx,stm32f1,cortex-m3,,LQFP144,STM32;STM32F1;STM32F103ZFTx;STM32F103xG,0x20000000,0x18000,0x20018000,0x08000000,0xc0000,0x080c0000
STM32F103ZGTx,stm32f1,cortex-m3,,LQFP144,STM32;STM32F1;STM32F103ZGTx;STM32F103xG,0x20000000,0x18000,0x20018000,0x08000000,0x100000,0x08100000
STM32F105R8Tx,stm32f1,cortex-m3,,LQFP64,STM32;STM32F1;STM32F105R8Tx;STM32F105xC,0x20000000,0x10000,0x20010000,0x08000000,0x10000,0x08010000
STM32F105RBTx,stm32f1,cortex-m3,,LQFP64,STM32;STM32F1;STM32F105RBTx;STM32F105xC,0x20000000,0x10000,0x20010000,0x08000000,0x20000,0x08020000
STM32F105RCTx,stm32f1,cortex-m3,,LQFP64,STM32;STM32F1;STM32F105RCTx;STM32F105xC,0x20000000,0x10000,0x20010000,0x08000000,0x40000,0x08040000
STM32F105V8Hx,stm32f1,cortex-m3,,LFBGA100,STM32;STM32F1;STM32F105V8Hx;STM32F105xC,0x20000000,0x10000,0x20010000,0x08000000,0x10000,0x08010000
STM32F105VBHx,stm32f1,cortex-m3,,LFBGA100,STM32;STM32F1;STM32F105VBHx;STM32F105xC,0x20000000,0x10000,0x20010000,0x08000000,0x20000,0x08020000
STM32F105V8Tx,stm32f1,cortex-m3,,LQFP100,STM32;STM32F1;STM32F105V8Tx;STM32F105xC,0x20000000,0x10000,0x20010000,0x08000000,0x10000,0x08010000
STM32F105VBTx,stm32f1,cortex-m3,,LQFP100,STM32;STM32F1;STM32F105VBTx;STM32F105xC,0x20000000,0x10000,0x20010000,0x08000000,0x20000,0x08020000
STM32F105VCTx,stm32f1,cortex-m3,,LQFP100,STM32;STM32F1;STM32F105VCTx;STM32F105xC,0x20000000,0x10000,0x20010000,0x08000000,0x40000,0x08040000
STM32F107RBTx,stm32f1,cortex-m3,,LQFP64,STM32;STM32F1;STM32F107RBTx;STM32F107xC,0x20000000,0x10000,0x20010000,0x08000000,0x20000,0x08020000
STM32F107RCTx,stm32f1,cortex-m3,,LQFP64,STM32;STM32F1;STM32F107RCTx;STM32F107xC,0x20000000,0x10000,0x20010000,0x08000000,0x40000,0x08040000
STM32F107VBTx,stm32f1,cortex-m3,,LQFP100,STM32;STM32F1;STM32F107VBTx;STM32F107xC,0x20000000,0x10000,0x20010000,0x08000000,0x20000,0x08020000
STM32F107VCTx,stm32f1,cortex-m3,,LQFP100,STM32;STM32F1;STM32F107VCTx;STM32F107xC,0x20000000,0x10000,0x20010000,0x08000000,0x40000,0x08040000
STM32F107VCHx,stm32f1,cortex-m3,,LFBGA100,STM32;STM32F1;STM32F107VCHx;STM32F107xC,0x20000000,0x10000,0x20010000,0x08000000,0x40000,0x08040000
STM32F205RBTx,stm32f2,cortex-m3,,LQFP64,STM32;STM32F2;STM32F205RBTx;STM32F205xx,0x20000000,0x10000,0x20010000,0x08000000,0x20000,0x08020000
STM32F205RCTx,stm32f2,cortex-m3,,LQFP64,STM32;STM32F2;STM32F205RCTx;STM32F205xx,0x20000000,0x18000,0x20018000,0x08000000,0x40000,0x08040000
STM32F205RETx,stm32f2,cortex-m3,,LQFP64,STM32;STM32F2;STM32F205RETx;STM32F205xx,0x20000000,0x20000,0x20020000,0x08000000,0x80000,0x08080000
STM32F205RFTx,stm32f2,cortex-m3,,LQFP64,STM32;STM32F2;STM32F205RFTx;STM32F205xx,0x20000000,0x20000,0x20020000,0x08000000,0xc0000,0x080c0000
STM32F205RGTx,stm32f2,cortex-m3,,LQFP64,STM32;STM32F2;STM32F205RGTx;STM32F205xx,0x20000000,0x20000,0x20020000,0x08000000,0x100000,0x08100000
STM32F205REYx,stm32f2,cortex-m3,,WLCSP66,STM32;STM32F2;STM32F205REYx;STM32F205xx,0x20000000,0x20000,0x20020000,0x08000000,0x80000,0x08080000
STM32F205RGYx,stm32f2,cortex-m3,,WLCSP66,STM32;STM32F2;STM32F205RGYx;STM32F205xx,0x20000000,0x20000,0x20020000,0x08000000,0x100000,0x08100000
STM32F205RGEx,stm32f2,cortex-m3,,EWLCSP66,STM32;STM32F2;STM32F205RGEx;STM32F205xx,0x20000000,0x20000,0x20020000,0x08000000,0x100000,0x08100000
STM32F205VBTx,stm32f2,cortex-m3,,LQFP100,STM32;STM32F2;STM32F205VBTx;STM32F205xx,0x20000000,0x10000,0x20010000,0x08000000,0x20000,0x08020000
STM32F205VCTx,stm32f2,cortex-m3,,LQFP100,STM32;STM32F2;STM32F205VCTx;STM32F205xx,0x20000000,0x18000,0x20018000,0x08000000,0x40000,0x08040000
STM32F205VETx,stm32f2,cortex-m3,,LQFP100,STM32;STM32F2;STM32F205VETx;STM32F205xx,0x20000000,0x20000,0x20020000,0x08000000,0x80000,0x08080000
STM32F205VFTx,stm32f2,cortex-m3,,LQFP100,STM32;STM32F2;STM32F205VFTx;STM32F205xx,0x20000000,0x20000,0x20020000,0x08000000,0xc0000,0x080c0000
STM32F205VGTx,stm32f2,cortex-m3,,LQFP100,STM32;STM32F2;STM32F205VGTx;STM32F205xx,0x20000000,0x20000,0x20020000,0x08000000,0x100000,0x08100000
STM32F205ZCTx,stm32f2,cortex-m3,,LQFP144,STM32;STM32F2;STM32F205ZCTx;STM32F205xx,0x20000000,0x18000,0x20018000,0x08000000,0x40000,0x08040000
STM32F205ZETx,stm32f2,cortex-m3,,LQFP144,STM32;STM32F2;STM32F205ZETx;STM32F205xx,0x20000000,0x20000,0x20020000,0x08000000,0x80000,0x08080000
STM32F205ZFTx,stm32f2,cortex-m3,,LQFP144,STM32;STM32F2;STM32F205ZFTx;STM32F205xx,0x20000000,0x20000,0x20020000,0x08000000,0xc0000,0x080c0000
STM32F205ZGTx,stm32f2,cortex-m3,,LQFP144,STM32;STM32F2;STM32F205ZGTx;STM32F205xx,0x20000000,0x20000,0x20020000,0x08000000,0x100000,0x08100000
STM32F215RETx,stm32f2,cortex-m3,,LQFP64,STM32;STM32F2;STM32F215RETx;STM32F215xx,0x20000000,0x20000,0x20020000,0x08000000,0x80000,0x08080000
STM32F215RGTx,stm32f2,cortex-m3,,LQFP64,STM32;STM32F2;STM32F215RGTx;STM32F215xx,0x20000000,0x20000,0x20020000,0x08000000,0x100000,0x08100000
